cd_fcu;tem_risco;n_setores_risco
21113000023;0;0
21113000024;0;0
21113000025;0;0
21113000026;0;0
21113000028;0;0
21113000030;0;0
21113000031;0;0
21113000032;0;0
21113000033;0;0
21113000034;1;1
21113000036;0;0
21113000037;0;0
21113000040;1;1
21113000041;0;0
21113000042;1;1
21113000043;0;0
21113000044;1;1
21113000045;0;0
21113000046;0;0
21113000047;0;0
21113000048;0;0
21113000049;0;0
21113000050;0;0
21113000051;0;0
21113000052;0;0
21113000053;0;0
21113000054;0;0
21113000055;0;0
21113000056;0;0
21113000057;1;1
21113000058;1;1
21113000059;1;1
21113000060;0;0
21113000061;0;0
21113000062;0;0
21113000063;0;0
21113000064;0;0
21113000065;1;1
21113000067;0;0
21113000068;0;0
21113000069;0;0
21113000070;0;0
21113000071;0;0
21113000072;0;0
21113000073;0;0
21113000074;1;1
21113000075;1;1
21113000076;0;0
21113000077;0;0
21113000078;0;0
21113000079;0;0
21113000080;0;0
21113000081;1;1
21113000082;0;0
21113000083;0;0
21113000084;0;0
21113000085;0;0
21113000086;0;0
21113000087;0;0
21113000088;0;0
21113000089;0;0
21113000090;0;0
21113000091;0;0
21113000092;0;0
21113000093;1;1
21113000094;0;0
21113000095;0;0
21113000096;0;0
21113000097;0;0
21113000099;0;0
21113000100;0;0
21113000101;0;0
21113000102;1;1
21113000103;0;0
21113000104;0;0
21113000105;0;0
21113000106;0;0
21113000107;0;0
21113000109;0;0
21113000110;1;1
21113000111;0;0
21113000112;0;0
21113000113;0;0
21113000114;0;0
21113000115;0;0
21113000116;0;0
21113000117;0;0
21122090007;0;0
21122090010;0;0
21125060001;0;0
21125060002;0;0
21140070001;0;0
21140070002;0;0
22077020002;0;0
22080070002;1;1
22080070007;0;0
22110010001;0;0
22110010002;0;0
22110010003;0;0
22110010004;1;1
22110010005;0;0
22110010006;0;0
22110010007;1;1
22110010008;0;0
22110010009;0;0
22110010010;0;0
22110010011;0;0
22110010012;0;0
22110010013;0;0
22110010014;0;0
22110010016;0;0
22110010017;1;1
22110010020;0;0
22110010022;0;0
22110010023;0;0
22110010024;0;0
22110010025;0;0
22110010026;0;0
22110010027;0;0
22110010028;0;0
22110010029;0;0
22110010030;0;0
22110010031;0;0
22110010032;1;1
22110010034;0;0
22110010035;0;0
22110010037;0;0
22110010038;1;1
22110010039;0;0
22110010040;0;0
22110010041;0;0
22110010042;0;0
22110010043;0;0
22110010044;0;0
22110010045;0;0
22110010046;0;0
22110010047;1;1
22110010049;0;0
22110010050;0;0
22110010051;0;0
22110010052;0;0
22110010053;0;0
22110010054;0;0
22110010055;0;0
22110010056;0;0
22110010057;0;0
22110010058;0;0
22110010059;0;0
22110010060;1;1
22110010061;0;0
22110010062;0;0
22110010063;0;0
22110010064;0;0
22110010065;0;0
22110010066;0;0
22110010067;0;0
22110010068;0;0
22110010070;0;0
22110010071;0;0
22110010072;0;0
22110010073;0;0
22110010075;0;0
22110010076;0;0
22110010077;0;0
22110010078;0;0
22110010079;0;0
22110010080;0;0
22110010081;0;0
22110010082;0;0
22110010083;0;0
22110010084;0;0
22110010086;0;0
22110010087;0;0
22110010089;0;0
22110010090;0;0
22110010091;0;0
22110010092;0;0
22110010093;0;0
22110010094;0;0
22110010095;0;0
22110010096;0;0
22110010097;0;0
22110010098;0;0
22110010100;0;0
22110010101;1;1
22110010102;0;0
22110010103;0;0
22110010104;0;0
22110010105;0;0
22110010106;0;0
22110010107;0;0
22110010108;0;0
22110010110;0;0
22110010111;0;0
22110010113;0;0
22110010116;0;0
22110010117;0;0
22110010119;0;0
22110010122;0;0
22110010123;0;0
22110010124;0;0
22110010125;0;0
22110010127;0;0
22110010128;0;0
22110010129;0;0
22110010130;0;0
22110010131;0;0
22110010132;0;0
22110010133;0;0
22110010135;0;0
22110010136;0;0
22110010139;0;0
22110010140;0;0
22110010141;0;0
22110010142;0;0
22110010145;0;0
22110010146;0;0
22110010147;0;0
22110010148;0;0
22110010149;0;0
22110010150;0;0
22110010153;0;0
22110010155;0;0
22110010156;0;0
22110010159;0;0
22110010160;0;0
22110010162;0;0
22110010164;1;1
22110010165;0;0
22110010167;0;0
22110010169;0;0
22110010170;0;0
22110010176;0;0
22110010178;0;0
22110010179;0;0
22110010180;1;1
22110010181;0;0
22110010182;0;0
22110010183;0;0
22110010184;0;0
22110010185;0;0
22110010186;0;0
22110010187;0;0
22110010192;0;0
22110010193;0;0
22110010194;0;0
22110010195;0;0
22110010198;0;0
22110010199;0;0
22110010200;0;0
22110010202;0;0
22110010203;0;0
22110010204;0;0
22110010205;0;0
22110010206;0;0
22110010210;0;0
22110010211;0;0
22110010212;0;0
22110010213;0;0
22110010215;0;0
22110010216;0;0
22110010217;0;0
22110010218;1;1
22110010219;0;0
22110010221;0;0
22110010222;0;0
23002000002;0;0
23002000003;1;1
23002000004;1;1
23010000001;0;0
23010000002;0;0
23010000004;0;0
23010000006;0;0
23010000009;0;0
23010000011;0;0
23011090001;0;0
23011090005;0;0
23011090006;0;0
23011090007;0;0
23011090008;0;0
23011090010;0;0
23011090011;0;0
23019010008;0;0
23019010010;0;0
23019010011;0;0
23019010012;0;0
23019010014;0;0
23019010015;0;0
23019010016;0;0
23028000001;0;0
23028000002;0;0
23028000003;0;0
23028000004;0;0
23028000006;0;0
23028000007;0;0
23032040001;0;0
23037090001;0;0
23037090002;1;1
23037090003;1;1
23037090004;0;0
23037090007;0;0
23037090012;0;0
23037090013;0;0
23037090014;0;0
23037090015;0;0
23037090016;1;1
23037090017;1;1
23037090018;0;0
23037090019;1;1
23037090021;1;1
23037090022;1;1
23037090024;0;0
23037090025;1;1
23037090027;0;0
23037090028;0;0
23037090029;0;0
23037090030;0;0
23037090031;0;0
23037090034;0;0
23037090035;0;0
23037090036;0;0
23037090037;0;0
23037090038;1;1
23037090039;1;1
23037090040;0;0
23037090041;0;0
23037090042;0;0
23037090043;0;0
23037090044;1;1
23037090045;0;0
23037090046;0;0
23037090051;0;0
23037090052;1;1
23037090054;0;0
23037090055;1;1
23037090056;1;1
23037090057;1;1
23037090058;1;1
23037090059;1;1
23037090060;0;0
23037090061;1;1
23037090062;1;1
23037090063;1;1
23037090064;1;1
23037090065;1;1
23037090066;0;0
23037090068;1;1
23037090069;0;0
23041030001;0;0
23041030002;0;0
23042020003;0;0
23042020004;0;0
23042020005;0;0
23042020006;0;0
23042020007;0;0
23042020008;0;0
23042020009;0;0
23042020010;0;0
23042020011;0;0
23042020012;0;0
23042020013;0;0
23042020014;0;0
23042020015;0;0
23042020016;0;0
23042020017;0;0
23042020018;0;0
23042020019;1;1
23042020020;0;0
23042850003;0;0
23042850005;0;0
23042850006;0;0
23042850007;0;0
23042850008;0;0
23042850009;0;0
23044000001;0;0
23044000004;0;0
23044000005;0;0
23044000006;0;0
23044000010;0;0
23044000011;0;0
23044000013;1;1
23044000015;0;0
23044000018;1;1
23044000019;0;0
23044000021;0;0
23044000023;0;0
23044000024;0;0
23044000026;0;0
23044000030;1;1
23044000032;0;0
23044000035;0;0
23044000038;0;0
23044000041;0;0
23044000042;0;0
23044000045;0;0
23044000047;0;0
23044000053;0;0
23044000054;0;0
23044000056;0;0
23044000059;0;0
23044000060;0;0
23044000074;0;0
23044000075;1;1
23044000081;1;1
23044000083;0;0
23044000084;0;0
23044000087;0;0
23044000090;0;0
23044000093;0;0
23044000094;0;0
23044000095;0;0
23044000100;0;0
23044000101;0;0
23044000104;0;0
23044000107;0;0
23044000110;0;0
23044000111;1;1
23044000116;0;0
23044000118;0;0
23044000120;0;0
23044000121;0;0
23044000122;0;0
23044000133;0;0
23044000135;0;0
23044000136;1;1
23044000138;0;0
23044000139;0;0
23044000144;1;1
23044000145;0;0
23044000146;0;0
23044000154;0;0
23044000174;0;0
23044000191;0;0
23044000202;0;0
23044000213;1;1
23044000217;0;0
23044000227;0;0
23044000242;0;0
23044000263;0;0
23044000265;1;1
23044000266;0;0
23044000268;0;0
23044000269;0;0
23044000272;0;0
23044000277;0;0
23044000280;0;0
23044000281;0;0
23044000283;0;0
23044000284;0;0
23044000285;0;0
23044000286;0;0
23044000288;1;1
23044000289;0;0
23044000290;0;0
23044000292;0;0
23044000293;1;1
23044000296;0;0
23044000298;0;0
23044000300;0;0
23044000303;0;0
23044000304;0;0
23044000308;0;0
23044000310;1;1
23044000312;0;0
23044000313;0;0
23044000315;0;0
23044000317;1;1
23044000318;0;0
23044000319;0;0
23044000322;0;0
23044000324;0;0
23044000325;1;1
23044000327;0;0
23044000330;1;1
23044000333;1;1
23044000334;0;0
23044000336;0;0
23044000337;0;0
23044000338;0;0
23044000339;0;0
23044000341;1;1
23044000342;0;0
23044000343;1;1
23044000344;1;1
23044000345;0;0
23044000346;1;1
23044000347;0;0
23044000348;0;0
23044000349;0;0
23044000350;0;0
23044000352;0;0
23044000354;0;0
23044000355;0;0
23044000356;1;1
23044000357;0;0
23044000358;1;1
23044000359;0;0
23044000360;0;0
23044000361;0;0
23044000362;0;0
23044000363;0;0
23044000364;1;1
23044000365;1;1
23044000366;0;0
23044000367;0;0
23044000369;0;0
23044000370;0;0
23044000371;0;0
23044000374;0;0
23044000375;0;0
23044000376;0;0
23044000377;1;1
23044000378;1;1
23044000379;0;0
23044000380;0;0
23044000381;0;0
23044000382;0;0
23044000383;0;0
23044000384;0;0
23044000387;1;1
23044000388;0;0
23044000390;1;1
23044000392;0;0
23044000393;1;1
23044000394;0;0
23044000395;0;0
23044000396;0;0
23044000397;1;1
23044000398;0;0
23044000400;0;0
23044000401;0;0
23044000403;0;0
23044000404;0;0
23044000405;0;0
23044000406;1;1
23044000407;0;0
23044000408;0;0
23044000409;0;0
23044000411;0;0
23044000413;0;0
23044000416;1;1
23044000419;0;0
23044000420;1;1
23044000421;1;1
23044000422;0;0
23044000423;0;0
23044000424;0;0
23044000425;0;0
23044000426;0;0
23044000427;0;0
23044000428;0;0
23044000429;0;0
23044000430;0;0
23044000431;1;1
23044000432;0;0
23044000436;0;0
23044000437;0;0
23044000441;0;0
23044000443;0;0
23044000444;0;0
23044000447;0;0
23044000448;0;0
23044000449;0;0
23044000450;0;0
23044000451;0;0
23044000452;0;0
23044000453;0;0
23044000454;0;0
23044000456;0;0
23044000457;0;0
23044000459;0;0
23044000460;0;0
23044000461;0;0
23044000462;0;0
23044000463;0;0
23044000465;0;0
23044000466;0;0
23044000467;0;0
23044000469;0;0
23044000470;0;0
23044000471;0;0
23044000472;0;0
23044000474;0;0
23044000476;0;0
23044000478;1;1
23044000479;0;0
23044000480;1;1
23044000481;1;1
23044000483;1;1
23044000485;0;0
23044000486;0;0
23044000487;1;1
23044000488;0;0
23044000489;1;1
23044000491;0;0
23044000492;1;1
23044000493;0;0
23044000494;0;0
23044000496;1;1
23044000497;0;0
23044000499;1;1
23044000500;0;0
23044000502;1;1
23044000503;1;1
23044000505;0;0
23044000506;1;1
23044000507;0;0
23044000508;0;0
23044000509;0;0
23044000511;0;0
23044000512;1;1
23044000513;0;0
23044000514;0;0
23044000515;0;0
23044000516;0;0
23044000517;0;0
23044000519;0;0
23044000521;0;0
23044000522;0;0
23044000523;0;0
23044000524;0;0
23044000526;0;0
23044000527;0;0
23044000528;0;0
23044000530;0;0
23044000531;0;0
23044000532;0;0
23044000533;0;0
23044000535;0;0
23044000536;0;0
23044000537;0;0
23044000538;0;0
23044000539;0;0
23044000541;0;0
23044000542;0;0
23044000543;0;0
23044000545;0;0
23044000546;1;1
23044000547;1;1
23044000548;0;0
23044000549;0;0
23044000550;0;0
23044000551;0;0
23044000552;0;0
23044000553;1;1
23044000554;1;1
23044000557;0;0
23044000558;0;0
23044000559;0;0
23044000560;0;0
23044000561;0;0
23044000562;0;0
23044000563;0;0
23044000564;0;0
23044000566;0;0
23044000567;0;0
23044000568;0;0
23044000569;0;0
23044000570;0;0
23044000571;0;0
23044000573;0;0
23044000574;0;0
23044000575;0;0
23044000576;0;0
23044000577;0;0
23044000578;0;0
23044000579;0;0
23044000580;0;0
23044000590;1;1
23044000591;0;0
23044000592;0;0
23044000593;0;0
23044000594;1;1
23044000595;0;0
23044000596;0;0
23044000597;1;1
23044000598;0;0
23044000599;1;1
23044000600;0;0
23044000602;0;0
23044000604;0;0
23044000605;0;0
23044000608;0;0
23044000609;1;1
23044000610;0;0
23044000611;0;0
23044000612;0;0
23044000613;0;0
23044000614;0;0
23044000615;0;0
23044000616;0;0
23044000617;0;0
23044000618;0;0
23044000622;0;0
23044000623;0;0
23044000624;0;0
23044000626;0;0
23044000629;0;0
23044000634;0;0
23044000635;0;0
23044000636;0;0
23044000637;0;0
23044000638;0;0
23044000639;0;0
23044000640;0;0
23044000643;0;0
23044000644;0;0
23044000646;0;0
23044000648;0;0
23044000649;0;0
23044000650;0;0
23044000651;0;0
23044000655;0;0
23044000658;0;0
23044000659;0;0
23044000663;0;0
23044000664;1;1
23044000665;0;0
23044000667;0;0
23044000668;0;0
23044000669;0;0
23044000670;1;1
23044000671;0;0
23044000672;0;0
23044000673;0;0
23044000674;0;0
23044000676;0;0
23044000677;0;0
23044000678;1;1
23044000679;0;0
23044000680;0;0
23044000682;1;1
23044000683;0;0
23044000684;0;0
23044000685;0;0
23044000686;0;0
23044000687;0;0
23044000688;0;0
23044000691;0;0
23044000693;0;0
23044000694;0;0
23044000696;0;0
23044000703;0;0
23044000705;0;0
23044000706;0;0
23044000708;0;0
23044000710;0;0
23044000711;1;1
23044000712;0;0
23044000713;0;0
23044000714;0;0
23044000715;0;0
23044000716;0;0
23044000717;0;0
23044000718;0;0
23044000719;0;0
23044000720;0;0
23044000721;0;0
23044000722;0;0
23044000723;0;0
23044000724;0;0
23044000727;0;0
23044000729;0;0
23044000731;0;0
23044000732;0;0
23044000733;1;1
23044000734;0;0
23044000735;0;0
23044000736;1;1
23044000740;0;0
23044000742;0;0
23044000743;0;0
23044000744;0;0
23044000745;0;0
23044000746;0;0
23044000747;0;0
23044000748;0;0
23044000749;0;0
23044000750;0;0
23044000751;0;0
23044000752;0;0
23044000753;0;0
23044000754;0;0
23044000755;0;0
23044000757;0;0
23044000759;0;0
23044000760;0;0
23044000761;0;0
23044000762;0;0
23044000763;0;0
23044000764;0;0
23044000765;0;0
23044000767;1;1
23044000768;0;0
23044000770;1;1
23044000771;0;0
23044000773;1;1
23044000774;0;0
23044000775;0;0
23044000777;0;0
23044000778;0;0
23044000779;0;0
23044000780;0;0
23044000782;0;0
23044000784;0;0
23044000786;1;1
23044000787;0;0
23044000789;0;0
23044000790;0;0
23044000793;0;0
23044000795;1;1
23044000796;0;0
23044000797;0;0
23044000798;0;0
23044000799;0;0
23044000800;1;1
23044000802;0;0
23044000803;0;0
23044000804;0;0
23044000806;0;0
23044000808;0;0
23044000809;0;0
23044000811;0;0
23044000812;0;0
23044000813;0;0
23044000816;1;1
23044000817;0;0
23044000818;0;0
23044000820;0;0
23044000821;0;0
23044000822;0;0
23044000823;0;0
23044000824;0;0
23044000825;0;0
23044000826;0;0
23044000827;0;0
23044000829;0;0
23044000831;0;0
23044000835;0;0
23044000836;0;0
23044000837;0;0
23044000838;0;0
23044000839;0;0
23044000841;0;0
23044000842;0;0
23044000843;1;1
23044000844;0;0
23044000845;0;0
23044000847;0;0
23044000848;0;0
23044000849;0;0
23044000850;0;0
23044000852;0;0
23044000854;0;0
23044000855;0;0
23044000856;0;0
23044000857;0;0
23044000858;0;0
23044000859;1;1
23044000860;0;0
23044000861;1;1
23044000862;1;1
23044000863;1;1
23044000864;0;0
23044000865;0;0
23044000867;0;0
23044000868;0;0
23044000869;1;1
23044000870;0;0
23044000871;1;1
23044000872;1;1
23044000875;1;1
23044000876;0;0
23044000877;0;0
23044000878;0;0
23044000879;0;0
23044000880;0;0
23047070004;1;1
23049540002;0;0
23049540003;0;0
23049540005;0;0
23058030002;0;0
23058030003;0;0
23059020001;0;0
23059020003;0;0
23062560004;0;0
23064050002;0;0
23064050003;1;1
23064050004;1;1
23064050005;0;0
23064050006;0;0
23064050007;0;0
23064050008;0;0
23064050009;0;0
23064050010;1;1
23064050012;1;1
23064050013;0;0
23064050014;1;1
23064050015;1;1
23064050016;0;0
23073040002;0;0
23073040008;0;0
23073040009;0;0
23073040010;0;0
23073040011;0;0
23073040013;0;0
23076010001;0;0
23076010002;0;0
23076010003;0;0
23076010004;1;1
23076500003;0;0
23076500004;0;0
23076500008;0;0
23076500009;0;0
23076500010;1;1
23076500011;0;0
23076500012;0;0
23076500013;0;0
23076500015;0;0
23076500016;0;0
23076500018;0;0
23076500019;0;0
23076500020;0;0
23076500022;0;0
23076500023;0;0
23076500026;0;0
23077000001;0;0
23077000002;0;0
23077000004;0;0
23077000006;0;0
23077000007;0;0
23077000008;0;0
23077000009;0;0
23077000010;0;0
23077000013;0;0
23077000014;0;0
23077000015;0;0
23077000016;0;0
23077000018;0;0
23077000019;0;0
23087080003;0;0
23087080004;1;1
23096070004;0;0
23096070006;0;0
23096070007;0;0
23096070008;0;0
23097060002;0;0
23097060003;0;0
23097060004;0;0
23097060005;0;0
23097060007;1;1
23107040001;1;1
23107040003;0;0
23107040004;0;0
23107040005;0;0
23113060001;0;0
23113060002;0;0
23124030002;0;0
23129080009;0;0
23129080010;0;0
23129080011;0;0
23129080012;0;0
23129080014;0;0
23129080015;0;0
23129080016;0;0
23134010001;0;0
23135000001;0;0
23135000002;0;0
24032510005;0;0
24032510006;0;0
24032510007;0;0
24032510008;0;0
24032510009;0;0
24032510010;0;0
24036080001;0;0
24080030002;0;0
24080030003;0;0
24080030004;0;0
24080030005;0;0
24080030007;0;0
24080030008;0;0
24080030010;0;0
24080030011;1;1
24080030012;1;1
24080030013;1;1
24080030014;0;0
24080030017;1;1
24081020001;0;0
24081020002;0;0
24081020034;0;0
24081020035;0;0
24081020036;0;0
24081020037;0;0
24081020038;0;0
24081020039;0;0
24081020040;0;0
24081020041;0;0
24081020042;0;0
24081020043;0;0
24081020044;0;0
24081020045;0;0
24081020046;0;0
24081020048;0;0
24081020049;0;0
24081020050;0;0
24081020051;0;0
24081020052;0;0
24081020053;0;0
24081020055;0;0
24081020056;0;0
24081020057;0;0
24081020058;0;0
24081020059;0;0
24081020061;0;0
24081020063;0;0
24081020064;0;0
24081020065;0;0
24081020066;0;0
24081020067;0;0
24081020069;0;0
24081020073;0;0
24081020074;0;0
24081020075;0;0
24081020076;0;0
24081020079;0;0
24081020080;0;0
24081020082;0;0
24081020083;0;0
24081020084;0;0
24081020085;0;0
24081020086;0;0
24081020087;0;0
24081020088;0;0
24081020090;0;0
24081020091;0;0
24081020092;0;0
24081020093;0;0
24081020095;0;0
24081020097;0;0
24081020098;0;0
24081020099;0;0
24081020100;0;0
24081020101;0;0
24081020102;0;0
24081020103;0;0
24081020104;0;0
24081020105;0;0
24081020106;0;0
24081020107;0;0
24081020108;0;0
24081020109;0;0
24081020110;0;0
24081020111;0;0
24081020112;0;0
24081020114;0;0
24081020115;0;0
24081020116;0;0
24081020117;0;0
24081020118;0;0
24081020119;0;0
24120050002;1;1
24120050004;0;0
24120050005;0;0
24120050006;0;0
24120050007;0;0
24120050008;0;0
24120050009;0;0
24120050010;0;0
24120050011;0;0
25018070001;1;1
25018070002;1;1
25018070003;0;0
25018070007;0;0
25018070008;1;1
25018070010;1;1
25018070011;1;1
25018070012;0;0
25018070013;0;0
25018070014;1;1
25018070015;0;0
25018070016;0;0
25018070020;1;1
25018070021;1;1
25018070022;0;0
25018070024;1;1
25018070025;0;0
25018070026;0;0
25018070027;1;1
25018070028;0;0
25018070029;0;0
25018070030;0;0
25018070031;0;0
25032090001;0;0
25032090003;0;0
25032090004;0;0
25032090005;1;1
25032090006;0;0
25032090007;1;1
25032090008;1;1
25032090010;0;0
25032090011;0;0
25032090012;0;0
25032090013;0;0
25032090014;0;0
25032090015;0;0
25032090017;0;0
25032090018;0;0
25032090020;0;0
25032090021;0;0
25032090022;0;0
25032090023;0;0
25032090024;0;0
25032090025;0;0
25032090027;0;0
25032090028;0;0
25032090029;0;0
25032090030;0;0
25037040001;0;0
25037040002;0;0
25037040003;0;0
25037040004;0;0
25037040005;0;0
25037040006;0;0
25037040007;0;0
25037040009;0;0
25040090001;0;0
25040090002;0;0
25040090003;0;0
25040090004;1;1
25040090005;0;0
25040090006;0;0
25040090008;0;0
25040090009;0;0
25040090010;0;0
25040090011;1;1
25040090012;0;0
25040090013;0;0
25040090014;1;1
25040090015;0;0
25040090016;0;0
25040090017;0;0
25040090018;0;0
25040090019;0;0
25040090020;0;0
25040090021;0;0
25040090022;0;0
25040090023;0;0
25040090024;0;0
25046030001;0;0
25046030002;0;0
25046030003;0;0
25046030004;0;0
25046030005;0;0
25046030006;0;0
25046030007;0;0
25049000001;0;0
25049000002;0;0
25049000003;0;0
25049000004;0;0
25049000005;0;0
25049000007;0;0
25075070001;0;0
25075070002;0;0
25075070003;0;0
25075070006;0;0
25075070007;1;1
25075070012;1;1
25075070013;0;0
25075070016;1;1
25075070017;0;0
25075070018;0;0
25075070019;1;1
25075070020;0;0
25075070021;0;0
25075070022;0;0
25075070024;1;1
25075070025;0;0
25075070029;1;1
25075070030;1;1
25075070031;0;0
25075070033;0;0
25075070034;0;0
25075070035;0;0
25075070036;0;0
25075070037;0;0
25075070038;1;1
25075070039;1;1
25075070041;0;0
25075070042;0;0
25075070043;0;0
25075070044;1;1
25075070045;1;1
25075070046;0;0
25075070047;0;0
25075070049;0;0
25075070050;1;1
25075070051;1;1
25075070052;1;1
25075070054;0;0
25075070057;1;1
25075070058;0;0
25075070059;0;0
25075070060;0;0
25075070061;0;0
25075070063;0;0
25075070064;0;0
25075070067;1;1
25075070069;0;0
25075070072;1;1
25075070073;0;0
25075070074;0;0
25075070075;0;0
25075070076;1;1
25075070078;0;0
25075070079;1;1
25075070080;0;0
25075070081;0;0
25075070082;0;0
25075070083;0;0
25075070084;0;0
25075070085;0;0
25075070086;1;1
25075070087;0;0
25075070088;1;1
25075070089;0;0
25075070090;1;1
25075070091;0;0
25075070092;0;0
25075070093;0;0
25075070094;0;0
25075070095;0;0
25075070096;0;0
25075070097;0;0
25075070099;0;0
25075070102;0;0
25075070103;0;0
25075070104;0;0
25075070106;1;1
25075070107;0;0
25075070110;0;0
25075070111;0;0
25075070112;0;0
25075070113;0;0
25075070115;0;0
25075070117;0;0
25075070122;0;0
25075070124;0;0
25075070125;0;0
25075070126;0;0
25075070127;0;0
25075070128;1;1
25075070129;0;0
25075070131;1;1
25075070133;0;0
25075070134;0;0
25075070135;1;1
25075070136;0;0
25075070138;1;1
25075070139;0;0
25075070142;0;0
25075070143;0;0
25075070144;0;0
25075070145;0;0
25075070146;0;0
25075070150;0;0
25075070151;0;0
25075070152;1;1
25075070153;0;0
